X,Y,YEAR,MO,DAY,VEI,VOL_ID,FATALITIES,ASSOC_EQ,ASSOC_TSU,COMMENTS,DAMAGE_MILLIONS_DOLLARS,DAMAGE_AMOUNT_ORDER,DAMAGE_DESCRIPTION,DEATHS,DEATHS_AMOUNT_ORDER,DEATHS_DESCRIPTION,INJURIES,INJURIES_AMOUNT_ORDER,INJURIES_DESCRIPTION,MISSING,MISSING_AMOUNT_ORDER,MISSING_DESCRIPTION,HOUSES_DESTROYED,HOUSES_AMOUNT_ORDER,HOUSES_DESCRIPTION,DAMAGE_MILLIONS_DOLLARS_TOTAL,DAMAGE_AMOUNT_ORDER_TOTAL,DAMAGE_TOTAL_DESCRIPTION,DEATHS_TOTAL,DEATHS_AMOUNT_ORDER_TOTAL,DEATHS_TOTAL_DESCRIPTION,INJURIES_TOTAL,INJURIES_AMOUNT_ORDER_TOTAL,INJURIES_TOTAL_DESCRIPTION,MISSING_TOTAL,MISSING_AMOUNT_ORDER_TOTAL,MISSING_TOTAL_DESCRIPTION,HOUSES_DESTROYED_TOTAL,HOUSES_AMOUNT_ORDER_TOTAL,HOUSES_TOTAL_DESCRIPTION,SIGNIF,VALIDITY,NUM,NAME,LOCATION,LATITUDE,LONGITUDE,ELEVATION,MORPHOLOGY,STATUS,TIME_ERUPT,ID,COUNTRY,NUM_SLIDES,SIG_ID,TSU_ID,HAZ_EVENT_ID,OBJECTID
-19.7,63.98,1636,5,15,3,170207,,,,Damage to land and property.,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,1702-07=,Hekla,Iceland-S,63.98,-19.7,1491,Stratovolcano,Historical,D1,170207,Iceland,0,,,4250,203
-19.7,63.98,1389,12,1,3,170207,,,,Damage to land and property.,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,1702-07=,Hekla,Iceland-S,63.98,-19.7,1491,Stratovolcano,Historical,D1,170207,Iceland,0,,,4246,203
-19.7,63.98,1206,12,4,2,170207,,,,Damage to land and property.,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,1702-07=,Hekla,Iceland-S,63.98,-19.7,1491,Stratovolcano,Historical,D1,170207,Iceland,0,,,4243,203
-19.7,63.98,1104,10,15,5,170207,,,,Damage to land and property.,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,1702-07=,Hekla,Iceland-S,63.98,-19.7,1491,Stratovolcano,Historical,D1,170207,Iceland,0,,,4241,203
-19.7,63.98,1980,8,17,3,170207,,,,Damage to land and property.,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,1702-07=,Hekla,Iceland-S,63.98,-19.7,1491,Stratovolcano,Historical,D1,170207,Iceland,0,,,4255,203
-19.7,63.98,1970,5,5,3,170207,,,,Damage to land and property.,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,1702-07=,Hekla,Iceland-S,63.98,-19.7,1491,Stratovolcano,Historical,D1,170207,Iceland,0,,,4254,203
-19.7,63.98,1693,2,13,4,170207,,,Y,Latter (1981) lists as an eruption that caused a tsunami.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1702-07=,Hekla,Iceland-S,63.98,-19.7,1491,Stratovolcano,Historical,D1,170207,Iceland,0,,347,4251,203
-19.7,63.98,1510,7,25,4,170207,1,,,Man killed by block 20 km from volcano.,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,1702-07=,Hekla,Iceland-S,63.98,-19.7,1491,Stratovolcano,Historical,D1,170207,Iceland,0,,,4248,203
-19.7,63.98,1341,5,19,3,170207,,,,Damage to land and property.,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,1702-07=,Hekla,Iceland-S,63.98,-19.7,1491,Stratovolcano,Historical,D1,170207,Iceland,0,,,4245,203
-19.7,63.98,1300,7,11,4,170207,,,,"Fatalities likely during eruption. Tephra-fall associated with eruption caused famine, killing 600 in the winter following the eruption.",,,,,3,Many (~101 to 1000 people),,,,,,,,,,,,,,3,Many (~101 to 1000 people),,,,,,,,,,1,,1702-07=,Hekla,Iceland-S,63.98,-19.7,1491,Stratovolcano,Historical,D1,170207,Iceland,0,,,4244,203
-19.7,63.98,1158,1,19,4,170207,,,,Damage to land and property.,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,1702-07=,Hekla,Iceland-S,63.98,-19.7,1491,Stratovolcano,Historical,D1,170207,Iceland,0,,,4242,203
-70.85,-16.608,1600,2,19,6,150403,1400,Y,,"All or most of the inhabitants of at least 11 villages were killed. ~1,200 killed at Omate, ~200 in other villages and 30 by seismic activity.",,,,1400,4,Very Many (~1001 or more people),,,,,,,,,,,,,1400,4,Very Many (~1001 or more people),,,,,,,,,,1,4,1504-03=,Huaynaputina,Peru,-16.608,-70.85,4850,Stratovolcano,Historical,D5,150403,Peru,0,814,,4052,225
-72.97,-45.9,1971,8,12,3,1508057,5,,,"Lahar mobilized by melting ice down Rio de Los Huemules. Adult and 3 children reported missing; houses remained intact, filling to ceiling with mud and clasts. Witham lists range of 3-5 fatalities, accepts 5 figure.",,,,5,1,Few (~1 to 50 people),,,,,,,,,,,,,3,1,Few (~1 to 50 people),,,,,,,,,,1,,1508-057,"Hudson, Cerro",Chile-S,-45.9,-72.97,1905,Stratovolcano,Historical,D1,1508057,Chile,0,,,4507,227
-72.97,-45.9,1991,8,8,5,1508057,,,,"Tephra Volume: 4.3x10<sup>9</sup> m<sup>3</sup>. Central vent eruption, Radial fissure eruption, Subglacial eruption, Explosive eruption, Pyroclastic flow(s), Lava flow(s), Damage (land, property, etc.), Mudflow(s) (lahars), Evacuation. (reference #2432)
<P>The Hudson volcano lies 995 miles (1,600 kilometers) south of Chile's capital, Santiago. It last erupted in August 1991, causing millions in damages to local farms and killing an estimated 1.5 million sheep. (reference #9673)",,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,1508-057,"Hudson, Cerro",Chile-S,-45.9,-72.97,1905,Stratovolcano,Historical,D1,1508057,Chile,0,,,4442,227
-76.05,2.92,2007,4,18,,150105,,,,"The long-dormant Nevado del Huila volcano erupted provoking avalanches and floods that swept away houses and bridges and prompted thousands to evacuate. The volcano's eruption at 22:37 April 17 was its first on record since Colombia was colonized by the Spanish 500 years ago. A second eruption occurred at 02:57 on April 18. An extensive evaluation of needs and damages is still ongoing. However, preliminary results show that the most severe material damages resulting from the eruption, are localized in the municipality of Paez Belalcazar, in Cauca Department. In Huila department, the other area under the influence of the volcano, only damages of irrigation systems, crops and livestock have been reported. The avalanche destroyed 15 bridges and damaged the main road network.",,2,Moderate (~$1 to $5 million),,,,,,,,,,,1,Few (~1 to 50 houses),,2,Moderate (~$1 to $5 million),,,,,,,,,,,1,Few (~1 to 50 houses),1,4,1501-05=,Huila,Colombia,2.92,-76.05,5365,Stratovolcano,Historical,D5,150105,Colombia,0,,,4705,230
-76.05,2.92,2008,11,20,,150105,10,,,"At least 10 Indians died, another 10 were injured and several are missing or trapped after the eruption of the Nevado del Huila volcano Thursday (Nov 20, 2008) night, government officials confirmed Saturday. Interior and Justice Minister Fabio Valencia Cossio told reporters that the first report of the eruption said that ""10 people died"" and that it has been impossible to establish ""whether there have been other tragic events."" The official said that the natural phenomenon chiefly affected the indigenous reservations located between the municipalities of Inza and Balalcazar. The authorities have been unable to reach the highest parts of the volcano - located 285 kilometers (177 miles) southwest of Bogota - because bad weather has kept helicopters carrying supplies out of the area and the roads were obliterated by avalanches that occurred at the time of Thursday night's eruption. The eruption of the Nevado del Huila volcano on Thursday night formed a crater approximately 400 meters (1,300 feet) in diameter on one of the peaks of this mountain range in southwestern Colombia. The volcano is located in the central Andean range of Colombia, in a region where the provinces of Huila, Tolima and Cauca come together. The Bellavista stream, a tributary of the Paez River, was covered by the avalanche sparked by the interaction of the emerging hot lava with the layer of glacial ice.",,,,10,1,Few (~1 to 50 people),,1,Few (~1 to 50 people),,1,Few (~1 to 50 people),,,,,,,10,1,Few (~1 to 50 people),,1,Few (~1 to 50 people),,1,Few (~1 to 50 people),,,,1,4,1501-05=,Huila,Colombia,2.92,-76.05,5365,Stratovolcano,Historical,D5,150105,Colombia,0,,,4944,230
128.250000000000114,27.85,1664,,,,80202,1,,Y,"<blockquote><i>Reference #9675:</blockquote></i>
<P>Landslide swept over a village, killing a woman.
<blockquote><i>Reference #2432:</blockquote></i>
<P>The 1 x 2.7 km island of Io-Torishima, located north of the largest island of the Ryukyus, Okinawa, is composed of two andesitic volcanoes. Tori-shima (Bird Island) is a common name for offshore islands in Japan. Kusuku lava dome occupies the center of the inner of two sommas on the SE-most volcano. The summit crater of the NW-most volcano, Iwo-dake, contains a small lake, solfataras, and sulfur deposits that were mined in the past. Historical eruptions dating back to 1664 have consisted of mild-to-moderate explosive activity.
<blockquote><i>Reference #414:</blockquote></i>
<P>1664. There was an explosion of a submarine volcano in the region of Tori Island (Amami Islands). A tsunami was observed. Homes were destroyed and there were several victims.",,,,1,1,Few (~1 to 50 people),,,,,,,,,,,1,Limited (<$1 million),1,1,Few (~1 to 50 people),,,,,,,,1,Few (~1 to 50 houses),1,,0802-02=,Iwo-Tori-shima,Ryukyu Is,27.85,128.25,217,Complex volcano,Historical,D1,80202,Japan,0,,293,4467,278
102.62,-3.52,1833,11,24,2,60122,126,,,"Water ejected from crater lake. Lahars killed 36 at Talang, 90 at Klingi and Bliti villages.",,,,126,3,Many (~101 to 1000 people),,,,,,,,,,,,,126,3,Many (~101 to 1000 people),,,,,,,,,,1,,0601-22=,Kaba,Sumatra,-3.52,102.62,1952,Stratovolcano,Historical,D2,60122,Indonesia,0,,,4451,298
125.48,2.78,1997,4,17,1,60702,3,,,"On 17 April the Bureau of Meteorology in Darwin received a report from the Volcanological Survey of Indonesia of an ongoing eruption at Karangetang; however, the plume height could not be observed because of cloud cover, and no plume was seen in later satellite imagery. The Societe de Volcanologie de Geneve (SVG) reported that explosions and pyroclastic flows in June required the evacuation of 400 people from a village. They further reported that this eruptive episode claimed the lives of three people. The last reported activity consisted of daily ash explosions during October 1996.",,,,3,1,Few (~1 to 50 people),,,,,,,,,,,,,3,1,Few (~1 to 50 people),,,,,,,,,,1,4,0607-02=,Karangetang [Api Siau],Sangihe Is-Indonesia,2.78,125.48,1784,Stratovolcano,Historical,D1,60702,Indonesia,0,,,4744,317
125.48,2.78,1992,5,11,1,60702,6,,,"7 farmers were burned by pyroclastic flows from collapsing lava flow front; 6 later dies in hospitals. (reference #9675)",,,,6,1,Few (~1 to 50 people),1,1,Few (~1 to 50 people),,,,,,,,,,6,1,Few (~1 to 50 people),1,1,Few (~1 to 50 people),,,,,,,1,,0607-02=,Karangetang [Api Siau],Sangihe Is-Indonesia,2.78,125.48,1784,Stratovolcano,Historical,D1,60702,Indonesia,0,,,4459,317
-19.05,63.63,1625,9,2,5,170203,,,,"Tephra Volume: 1.5 x 10<sup>9</sup>m<sup>3<sup>, eruptive characteristics: subglacial eruption, explosive eruption, damage (land, property, etc.), evacuation. (reference 32432)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1702-03=,Katla,Iceland-S,63.63,-19.05,1512,Subglacial volcano,Historical,D2,170203,Iceland,0,,,4231,328
-19.05,63.63,1721,5,11,5,170203,,,,"Tephra Volume: 1.2 x 10<sup>9</sup>m<sup>3<sup>, eruptive characteristics: subglacial eruption, explosive eruption, damage (land, property, etc.) (reference #2432)",,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,1702-03=,Katla,Iceland-S,63.63,-19.05,1512,Subglacial volcano,Historical,D2,170203,Iceland,0,,,4233,328
-19.05,63.63,1918,10,12,4,170203,,,,"Tephra Volume: 7 x 10<sup>8</sup>m<sup>3</sup</>, area of activity: south side of caldera, eruptive Characteristics: subglacial eruption, explosive eruption, damage (land, property, etc.). (reference #2432)",,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,1702-03=,Katla,Iceland-S,63.63,-19.05,1512,Subglacial volcano,Historical,D2,170203,Iceland,0,,,4238,328
-19.05,63.63,1660,11,3,4,170203,,,,"Tephra Volume: 2 x 10<sup>8</sup>,sup>m</sup>3, eruptive characteristics: subglacial eruption, explosive eruption, damage (land, property, etc.). (reference #2432)",,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,1702-03=,Katla,Iceland-S,63.63,-19.05,1512,Subglacial volcano,Historical,D2,170203,Iceland,0,,,4232,328
-19.05,63.63,1580,8,11,4,170203,,,,"Tephra Volume: 2 x 10<sup>8</sup>m<sup>3<sup>, eruptive characteristics: subglacial eruption, explosive eruption, damage (land, property, etc.)  (reference #2432)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1702-03=,Katla,Iceland-S,63.63,-19.05,1512,Subglacial volcano,Historical,D2,170203,Iceland,0,,,4229,328
-19.05,63.63,1357,,,4,170203,,,,"1357 <u>+</u>3 years, tephra volume: 7 x 10<sup>8</sup>m<sup>3</sup>, area of activity: SW of Kotlugja, eruptive characteristics: subglacial eruption, explosive eruption, damage (land, property, etc.) evacuation. (reference #2432)",,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,1702-03=,Katla,Iceland-S,63.63,-19.05,1512,Subglacial volcano,Historical,D2,170203,Iceland,0,,,4227,328
-19.05,63.63,1755,10,17,4,170203,2,,,2 killed by lightning during tephra fall.,,,,2,1,Few (~1 to 50 people),,,,,,,,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,1,,1702-03=,Katla,Iceland-S,63.63,-19.05,1512,Subglacial volcano,Historical,D2,170203,Iceland,0,,,4234,328
-19.05,63.63,1311,1,18,4,170203,,,,Many farms destroyed by jokulhlaups and probably many people drowned.,,,,,2,Some (~51 to 100 people),,,,,,,,,,,,,,2,Some (~51 to 100 people),,,,,,,,,,1,,1702-03=,Katla,Iceland-S,63.63,-19.05,1512,Subglacial volcano,Historical,D2,170203,Iceland,0,,,4226,328
-19.05,63.63,1262,,,3,170203,,,,Probably some casualties.,,,,,1,Few (~1 to 50 people),,,,,,,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,1,,1702-03=,Katla,Iceland-S,63.63,-19.05,1512,Subglacial volcano,Historical,D2,170203,Iceland,0,,,4225,328
-19.05,63.63,1177,,,3,170203,,,,"1177 <u>+</u>2 years, tephra volume:  1 x 10<sup>7<sup>m<sup>3</sup>, eruptive characteristics: subglacial eruption, explosive eruption, damage (land, property, etc.). (reference #2432)",,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,1702-03=,Katla,Iceland-S,63.63,-19.05,1512,Subglacial volcano,Historical,D2,170203,Iceland,0,,,4224,328
-62.8,17.37,1843,2,8,0,160003,,,Y,"This description is remarkably similar to that of a submarine volcano eruption between Guadeloupe
and Marie-Galante, on Feb 17, 1843. (reference #1492)
<P>Reference #2432 lists an uncertain eruption on Feb 8, 1843.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1600-03=,Liamuiga,W Indies,17.37,-62.8,1156,Stratovolcano,Radiocarbon,D6,160003,St. Kitts & Nevis,0,,730,4172,361
124.792,1.358,1775,,,3,60610,,,,Exact date and number of deaths unknown.,,,,,1,Few (~1 to 50 people),,,,,,,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,1,,0606-10=,Lokon-Empung,Sulawesi-Indonesia,1.358,124.792,1580,Stratovolcano,Historical,D1,60610,Indonesia,0,,,4520,371
124.792,1.358,1991,10,24,1,60610,1,,,An amateur Swiss volcanologist was killed while observing the eruption.,,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0606-10=,Lokon-Empung,Sulawesi-Indonesia,1.358,124.792,1580,Stratovolcano,Historical,D1,60610,Indonesia,0,,,4458,371
-71.58,-38.377,1988,12,25,3,150710,1,,,"Autopsy of a 64 year old wood cutter exposed to ash for 8 hours daily, revealed lung and nervous system problems similar to that causing many livestock deaths.",,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,1507-10=,Lonquimay,Chile-C,-38.377,-71.58,2865,Stratovolcano,Historical,D1,150710,Chile,0,,,4118,381
-155.292,19.425,1993,4,19,0,130201,1,,,"Man watching lava enter sea was swept away when new lava bench collapsed, sliding into the ocean near Kalapana. At the same time, steam explosions threw incandescent blocks on the lava delta, injuring 22 other spectators. (reference #9675)",,,,1,1,Few (~1 to 50 people),22,1,Few (~1 to 50 people),,,,,,,,,,1,1,Few (~1 to 50 people),22,1,Few (~1 to 50 people),,,,,,,1,,1302-01-,Kilauea,Hawaiian Is,19.425,-155.292,1222,Shield volcano,Historical,D1,130201,United States,0,,,4491,441
160.638,56.057,1762,,,2,100026,,,,Doubik writes that it is difficult to estimate the number of casualties because of lack of exact information.,,,,,1,Few (~1 to 50 people),,,,,,,,,,,,,,1,Few (~1 to 50 people),,,,,,,,,,1,,1000-26=,Kliuchevskoi,Kamchatka,56.057,160.638,4835,Stratovolcano,Historical,D1,100026,Russia,0,,,4489,450
-16.78,65.73,1977,4,27,1,170308,,,,Damage to land and property.,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,4,1703-08=,Krafla,Iceland-NE,65.73,-16.78,650,Caldera,Historical,D1,170308,Iceland,0,,,4319,471
-16.78,65.73,1729,6,30,2,170308,,,,Damage to land and property.,,1,Limited (<$1 million),,,,,,,,,,,,,,1,Limited (<$1 million),,,,,,,,,,,,,1,,1703-08=,Krafla,Iceland-NE,65.73,-16.78,650,Caldera,Historical,D1,170308,Iceland,0,,,4316,471
105.423,-6.102,416,,,,60200,,,Y,"<P><blockquote><i>Reference #414:</blockquote></i>
<P>The Javanese ""Book of kings"" (""Rustaka radja"" ) , which is a chronicle of the island , contains the following account of the eruption of Mount Kapi. In 338 Saka (that is, 416), a thunderous roar was heard from the bowels of Mount Ratuwara (also called Pulosari, an extinct volcano in the Banten region, the closest to the Sunda strait). This roar was answered by an identical roar from the bowels of Mount Kapi, which is situated west of the modern [region?] of Eanten. An enormous blinding flame, which reached the heavens, exploded from Kapi* Mountain. The whole world shook, Thunder pealed out, a storm burst, and it began to rain. However, the eruption of flame from Mount Kapi not only did not diminish with the rain , but even increased, The roar was terrifying. In the end, Mount Kapi exploded into pieces with a terrific noise and descended into the depths of the earth. A sea wave arose and inundated the land... After the water receded, Mount Kapi and its locality were left on the sea bottom, while Java Island split into two parts. Thus the islands of Sumatra and Java were separated. [The events are very similar to the famous eruption of Krakatau in 1883. It is possible that Mount Kapi is in fact the Krakatau Volcano.] 
<P><blockquote><i>Reference #2771:</blockquote></i>
<P>According to ancient Japanese scriptures, the first known supercolossal eruption of Krakatau occurred in the year 416 A. D. - Some have reported it to occur in 535 A.D. The energy of this eruption is estimated to have been about 400 megatons of TNT, or the equivalent of 20,000 Hiroshima bombs. This violent early eruption destroyed the volcano,
which collapsed and created a 7 km wide submarine caldera. The remnants of this earlier violent volcanic explosion were the three islands of Krakatau, Verlaten and Lang (Rakata, Panjang, and Sertung). Undoubtedly the 416 A.D. eruption/explosion/collapse generated a series of catastrophic tsunamis, which must have been much greater than those generated in 1883. The time of tsunami with wave height of several meters that affected Tamilnadu in
India matches with this early Krakatau eruption. However, there are no other records to document the size of these early tsunamis or the destruction they caused. Subsequent to the 416 A.D. eruption and prior to 1883, three volcanic cones of Krakatau and at least one older caldera had combined again to form the island of Rakata. 
<P><blockquote><i>Reference #2432:</blockquote></i>
<P>The renowned volcano Krakatau (frequently misstated as Krakatoa) lies in the Sunda Strait between Java and Sumatra. Collapse of the ancestral Krakatau edifice, perhaps in 416 AD, formed a 7-km-wide caldera. Remnants of this ancestral volcano are preserved in Verlaten and Lang Islands; subsequently Rakata, Danan and Perbuwatan volcanoes were formed, coalescing to create the pre-1883 Krakatau Island.",,1,Limited (<$1 million),,1,Few (~1 to 50 people),,,,,,,,,,,4,Extreme (~$25 million or more),,3,Many (~101 to 1000 people),,,,,,,,,,1,3,0602-00=,Krakatau,Indonesia,-6.102,105.423,813,Caldera,Historical,D1,60200,Indonesia,0,,39,4562,473
105.423,-6.102,1993,6,13,1,60200,1,,,One tourist killed and 5 injured by an explosion while they were climbing on the old crater rim of Anak Krakatau.,,,,1,1,Few (~1 to 50 people),5,1,Few (~1 to 50 people),,,,,,,,,,1,1,Few (~1 to 50 people),5,1,Few (~1 to 50 people),,,,,,,1,,0602-00=,Krakatau,Indonesia,-6.102,105.423,813,Caldera,Historical,D1,60200,Indonesia,0,,,4452,473
